id,name,area,salary,employer,snippet,schedule,accept_temporary,experience,employer_short,area_short,schedule_short,salary_from,salary_to
69602771,Специалист по наполнению баз данных (Mentor),"{'id': '2', 'name': 'Санкт-Петербург', 'url': 'https://api.hh.ru/areas/2'}",,"{'id': '167893', 'name': 'Радар ММС', 'url': 'https://api.hh.ru/employers/167893', 'alternate_url': 'https://hh.ru/employer/167893', 'logo_urls': {'90': 'https://hhcdn.ru/employer-logo/344078.png', 'original': 'https://hhcdn.ru/employer-logo-original/197652.gif', '240': 'https://hhcdn.ru/employer-logo/416935.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=167893', 'trusted': True}","{'requirement': 'Знания ГОСТ и ЕСКД (умение пользоваться). Знание САПРов: Mentor Graphics, Creo (Pro/<highlighttext>Engineer</highlighttext>). \u200bОпыт работы Mentor Graphics или в похожих...', 'responsibility': 'Работа с ГОСТ, ТУ, <highlighttext>data</highlighttext> sheet. Консультирование сотрудников предприятия по вопросам библиотеки САПР/PLM/ERP. Курирование библиотеки САПР/PLM/ERP. '}","{'id': 'fullDay', 'name': 'Полный день'}",False,between1And3,Радар ММС,Санкт-Петербург,Полный день,,
69611183,Cloud Administrator,"{'id': '2758', 'name': 'Тбилиси', 'url': 'https://api.hh.ru/areas/2758'}",,"{'id': '851604', 'name': 'Andersen', 'url': 'https://api.hh.ru/employers/851604', 'alternate_url': 'https://hh.ru/employer/851604', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/950652.png', '240': 'https://hhcdn.ru/employer-logo/4243145.png', '90': 'https://hhcdn.ru/employer-logo/4243144.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=851604', 'trusted': True}","{'requirement': '...DB, <highlighttext>Data</highlighttext> Lake, Azure Active Directory, security, backup plans, infrastructure design) for 3+ years. - Education in software <highlighttext>engineering</highlighttext>, software...', 'responsibility': 'Proactively monitoring and administering Azure Cloud Platform (Azure <highlighttext>Data</highlighttext> Factory, SQL DB, Networks, Security, Databricks, including web application services). - '}","{'id': 'fullDay', 'name': 'Полный день'}",False,between1And3,Andersen,Тбилиси,Полный день,,
69616174,Middle QA Mobile Engineer (Game Dev),"{'id': '2', 'name': 'Санкт-Петербург', 'url': 'https://api.hh.ru/areas/2'}",,"{'id': '3794957', 'name': 'Little Bit Games', 'url': 'https://api.hh.ru/employers/3794957', 'alternate_url': 'https://hh.ru/employer/3794957', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/817770.png', '240': 'https://hhcdn.ru/employer-logo/3711968.png', '90': 'https://hhcdn.ru/employer-logo/3711967.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=3794957', 'trusted': True}","{'requirement': 'Коммерческий опыт работы тестировщиком мобильных приложений от 2 лет (в идеале, в геймдев индустрии). Умение писать качественную и понятную документацию. ', 'responsibility': 'Участие в разработке мобильных игр на iOS/Android (мы хотим, чтобы QA принимал участие с момента обсуждения концепта). '}","{'id': 'fullDay', 'name': 'Полный день'}",False,between1And3,Little Bit Games,Санкт-Петербург,Полный день,,
69617019,Старший аналитик Интернет-маркетинга / Менеджер продукта Атрибуция,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': '158720', 'name': 'Hoff', 'url': 'https://api.hh.ru/employers/158720', 'alternate_url': 'https://hh.ru/employer/158720', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/199079.jpg', '240': 'https://hhcdn.ru/employer-logo/599115.jpeg', '90': 'https://hhcdn.ru/employer-logo/599114.jpeg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=158720', 'trusted': True}","{'requirement': 'Высшее образование (математическое/ экономическое/ техническое). Опыт работы аналитиком данных, понимание ETL-процессов и оптимизации SQL-запросов. Понимание особенностей digital маркетинга...', 'responsibility': 'Предлагать улучшения текущего алгоритма аттрибуции выручки (в первую очередь cross device и ROPO-эффект). Ставить задачи <highlighttext>data</highlighttext>-<highlighttext>инженеру</highlighttext> и аналитику...'}","{'id': 'fullDay', 'name': 'Полный день'}",False,between1And3,Hoff,Москва,Полный день,,
69613040,Инженер-оператор (Helpdesk),"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': '10156', 'name': 'Интерфакс', 'url': 'https://api.hh.ru/employers/10156', 'alternate_url': 'https://hh.ru/employer/10156', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/819976.png', '240': 'https://hhcdn.ru/employer-logo/3720792.png', '90': 'https://hhcdn.ru/employer-logo/3720791.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=10156', 'trusted': True}","{'requirement': 'Опыт работы с ПК и пакетом офисных программ. Навыки работы с периферийными устройствами. Опыт работы с Service Desk. ', 'responsibility': 'Прием обращений пользователей, направляемых по электронной почте или посредством телефонной связи. Регистрация обращений. Предоставление пользователям требуемой помощи. Передача обращений специалистам...'}","{'id': 'fullDay', 'name': 'Полный день'}",False,between1And3,Интерфакс,Москва,Полный день,,
69573552,Программист,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}","{'from': 120000, 'to': 240000, 'currency': 'RUR', 'gross': True}","{'id': '995555', 'name': 'Кварта-Рад', 'url': 'https://api.hh.ru/employers/995555', 'alternate_url': 'https://hh.ru/employer/995555', 'logo_urls': {'240': 'https://hhcdn.ru/employer-logo/1709387.png', 'original': 'https://hhcdn.ru/employer-logo-original/316755.png', '90': 'https://hhcdn.ru/employer-logo/1709386.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=995555', 'trusted': True}","{'requirement': '2+ года опыта в роли <highlighttext>Data</highlighttext> Scientist или Machine Learning <highlighttext>Engineer</highlighttext>. Умение писать чистый, читаемый, легко поддерживаемый код на...', 'responsibility': None}","{'id': 'remote', 'name': 'Удаленная работа'}",True,between1And3,Кварта-Рад,Москва,Удаленная работа,120000.0,240000.0
68737835,Data-инженер (Продукт онлайн кредитование),"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': '3529', 'name': 'СБЕР', 'url': 'https://api.hh.ru/employers/3529', 'alternate_url': 'https://hh.ru/employer/3529', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/868362.JPG', '90': 'https://hhcdn.ru/employer-logo/3914323.jpeg', '240': 'https://hhcdn.ru/employer-logo/3914324.jpeg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=3529', 'trusted': True}","{'requirement': 'Отлично знаете SQL. Имеете опыт работы с разными реляционными/распределенными/NoSQL и прочими СУБД. Умеете проектировать базы данных и процессы...', 'responsibility': 'Развивать бизнес-продукты на базе платформы (Хранение: HDFS + Hive MetaStore, PostgreSQL; обработка Apache Spark 2.4; ядро на Java...'}","{'id': 'fullDay', 'name': 'Полный день'}",False,between1And3,СБЕР,Москва,Полный день,,
69567687,DevOps-инженер / MLOps,"{'id': '160', 'name': 'Алматы', 'url': 'https://api.hh.ru/areas/160'}",,"{'id': '123401', 'name': 'Банк ЦентрКредит', 'url': 'https://api.hh.ru/employers/123401', 'alternate_url': 'https://hh.ru/employer/123401', 'logo_urls': {'90': 'https://hhcdn.ru/employer-logo/4047923.png', '240': 'https://hhcdn.ru/employer-logo/4047924.png', 'original': 'https://hhcdn.ru/employer-logo-original/901809.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=123401', 'trusted': True}","{'requirement': 'Мы рассчитываем, что у тебя есть опыт и знания для этой позиции: Высшее финансовое/экономическое/техническое образование. Опыт настройки и...', 'responsibility': 'Управлять потоками данных - разговаривать с <highlighttext>data</highlighttext> <highlighttext>инженерами</highlighttext>, строить streaming для продуктов DS, следить за качеством. Выстраивать процессы, связанные с поддержанием...'}","{'id': 'fullDay', 'name': 'Полный день'}",False,between1And3,Банк ЦентрКредит,Алматы,Полный день,,
69590544,Middle DevOps инженер,"{'id': '2', 'name': 'Санкт-Петербург', 'url': 'https://api.hh.ru/areas/2'}",,"{'id': '2851802', 'name': 'JSA Group', 'url': 'https://api.hh.ru/employers/2851802', 'alternate_url': 'https://hh.ru/employer/2851802', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/907566.png', '240': 'https://hhcdn.ru/employer-logo/4070952.png', '90': 'https://hhcdn.ru/employer-logo/4070951.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=2851802', 'trusted': True}","{'requirement': 'Высшее техническое образование. Опыт работы от 2-х лет. Уверенное знание Linux (RHEL/CentOS/Debian). Опыт работы с Docker/Podman. ', 'responsibility': 'Изучение и оптимизация архитектуры текущих проектов в части деплоя их на стенды. Участие в планировании и разработке архитектуры новых проектов...'}","{'id': 'fullDay', 'name': 'Полный день'}",False,between1And3,JSA Group,Санкт-Петербург,Полный день,,
69590555,Middle DevOps инженер,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': '2851802', 'name': 'JSA Group', 'url': 'https://api.hh.ru/employers/2851802', 'alternate_url': 'https://hh.ru/employer/2851802', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/907566.png', '240': 'https://hhcdn.ru/employer-logo/4070952.png', '90': 'https://hhcdn.ru/employer-logo/4070951.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=2851802', 'trusted': True}","{'requirement': 'Высшее техническое образование. Опыт работы от 2-х лет. Уверенное знание Linux (RHEL/CentOS/Debian). Опыт работы с Docker/Podman. ', 'responsibility': 'Изучение и оптимизация архитектуры текущих проектов в части деплоя их на стенды. Участие в планировании и разработке архитектуры новых проектов...'}","{'id': 'fullDay', 'name': 'Полный день'}",False,between1And3,JSA Group,Москва,Полный день,,
69581088,Инженер (LabView),"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': '979964', 'name': 'КРИСТАЛЛ, ОКБ', 'url': 'https://api.hh.ru/employers/979964', 'alternate_url': 'https://hh.ru/employer/979964', 'logo_urls': {'240': 'https://hhcdn.ru/employer-logo/1906371.jpeg', 'original': 'https://hhcdn.ru/employer-logo-original/366028.jpg', '90': 'https://hhcdn.ru/employer-logo/1906370.jpeg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=979964', 'trusted': True}","{'requirement': 'Навыки обработки формирования сигналов типа waveform и dynamic <highlighttext>data</highlighttext>. Понимание в PID&Fussylogic. Опыт работы с формированием отчетов в PDF...', 'responsibility': 'Разработка ПО для управления и регистрации параметров испытаний в среде LabView. Участие в монтаже, пуско-наладке, аттестации и сдаче в...'}","{'id': 'fullDay', 'name': 'Полный день'}",False,between1And3,"КРИСТАЛЛ, ОКБ",Москва,Полный день,,
69574114,Архитектор DWH/Team Lead,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': '2748', 'name': 'Ростелеком', 'url': 'https://api.hh.ru/employers/2748', 'alternate_url': 'https://hh.ru/employer/2748', 'logo_urls': {'240': 'https://hhcdn.ru/employer-logo/2812976.jpeg', '90': 'https://hhcdn.ru/employer-logo/2812975.jpeg', 'original': 'https://hhcdn.ru/employer-logo-original/592930.jpg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=2748', 'trusted': True}","{'requirement': 'Опыт в проектировании информационно-аналитических систем, ETL и BI решений от 2 лет. Опыт подготовки документов для описания архитектурных решений...', 'responsibility': 'Решать нетривиальные и интересные задачи в области DWH, <highlighttext>Data</highlighttext> <highlighttext>engineering</highlighttext>, BI и визуализации данных: Анализировать требования внутренних и внешних стейкхолдеров. '}","{'id': 'fullDay', 'name': 'Полный день'}",False,between1And3,Ростелеком,Москва,Полный день,,
69568197,QA automation engineer (удаленно),"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': '12034', 'name': 'Межрегиональный ТранзитТелеком (АО МТТ)', 'url': 'https://api.hh.ru/employers/12034', 'alternate_url': 'https://hh.ru/employer/12034', 'logo_urls': {'90': 'https://hhcdn.ru/employer-logo/1003319.jpeg', '240': 'https://hhcdn.ru/employer-logo/1003320.jpeg', 'original': 'https://hhcdn.ru/employer-logo-original/229471.jpg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=12034', 'trusted': True}","{'requirement': 'Backend – Go (rest/gRPC). Frontend - Vue.js. DB + <highlighttext>Data</highlighttext> Storege – Postgres,MongoDB, Clickhouse, Redis, RabbitMQ, s3 (minio). ', 'responsibility': 'Разработка автоматизированных тестов на python. Поддержка и развитие фреймворка. Проведение функционального, регрессионного, интеграционного и E2E тестирования в рамках...'}","{'id': 'remote', 'name': 'Удаленная работа'}",False,between1And3,Межрегиональный ТранзитТелеком (АО МТТ),Москва,Удаленная работа,,
69580286,QA Automation Engineer (JavaScript),"{'id': '2758', 'name': 'Тбилиси', 'url': 'https://api.hh.ru/areas/2758'}","{'from': None, 'to': 4000, 'currency': 'USD', 'gross': True}","{'id': '851604', 'name': 'Andersen', 'url': 'https://api.hh.ru/employers/851604', 'alternate_url': 'https://hh.ru/employer/851604', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/950652.png', '240': 'https://hhcdn.ru/employer-logo/4243145.png', '90': 'https://hhcdn.ru/employer-logo/4243144.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=851604', 'trusted': True}","{'requirement': 'Experience in software testing for 2+ years. Good knowledge of JavaScript/Typescript. Experience with E2E testing frameworks...', 'responsibility': 'Creating and executing automation test cases on the web and desktop applications. Performing manual testing of the created functionalities and...'}","{'id': 'fullDay', 'name': 'Полный день'}",False,between1And3,Andersen,Тбилиси,Полный день,,240063.19999999998
69570033,Junior Full-stack Developer (Remote),"{'id': '13', 'name': 'Армения', 'url': 'https://api.hh.ru/areas/13'}",,"{'id': '9018510', 'name': 'Grintern', 'url': 'https://api.hh.ru/employers/9018510', 'alternate_url': 'https://hh.ru/employer/9018510', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/984030.png', '240': 'https://hhcdn.ru/employer-logo/5556941.png', '90': 'https://hhcdn.ru/employer-logo/5556940.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=9018510', 'trusted': True}","{'requirement': 'Excellent English skills - we expect you to have an Advanced level of English, so you are able to communicate with...', 'responsibility': 'Work on extending the back-end side of the project - deal with databases and <highlighttext>data</highlighttext> sources (Airtable, Notion, Excel Sheets...'}","{'id': 'remote', 'name': 'Удаленная работа'}",True,between1And3,Grintern,Армения,Удаленная работа,,
69410949,Kotlin/Java Developer,"{'id': '2', 'name': 'Санкт-Петербург', 'url': 'https://api.hh.ru/areas/2'}",,"{'id': '3833791', 'name': 'Just AI', 'url': 'https://api.hh.ru/employers/3833791', 'alternate_url': 'https://hh.ru/employer/3833791', 'logo_urls': {'240': 'https://hhcdn.ru/employer-logo/2895849.png', '90': 'https://hhcdn.ru/employer-logo/2895848.png', 'original': 'https://hhcdn.ru/employer-logo-original/613674.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=3833791', 'trusted': True}","{'requirement': 'Опыт работы с облачной инфраструктурой (Azure, OpenShift, Heroku, Google App <highlighttext>Engine</highlighttext>) будет плюсом: Интерес к теме AI, готовность изучать и...', 'responsibility': 'Развивать наш собственный DSL для разработки сценариев ботов. Дорабатывать функциональность Web IDE и визуального конструктора ботов (в части backend). '}","{'id': 'fullDay', 'name': 'Полный день'}",False,between1And3,Just AI,Санкт-Петербург,Полный день,,
69563810,Junior Full-stack Developer,"{'id': '1002', 'name': 'Минск', 'url': 'https://api.hh.ru/areas/1002'}",,"{'id': '9018510', 'name': 'Grintern', 'url': 'https://api.hh.ru/employers/9018510', 'alternate_url': 'https://hh.ru/employer/9018510', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/984030.png', '240': 'https://hhcdn.ru/employer-logo/5556941.png', '90': 'https://hhcdn.ru/employer-logo/5556940.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=9018510', 'trusted': True}","{'requirement': 'Excellent English skills - we expect you to have an Advanced level of English, so you are able to communicate with...', 'responsibility': 'Work on extending the back-end side of the project - deal with databases and <highlighttext>data</highlighttext> sources (Airtable, Notion, Excel Sheets...'}","{'id': 'remote', 'name': 'Удаленная работа'}",True,between1And3,Grintern,Минск,Удаленная работа,,
66788512,Middle/Senior RoR Developer,"{'id': '2758', 'name': 'Тбилиси', 'url': 'https://api.hh.ru/areas/2758'}",,"{'id': '672796', 'name': 'SOFTSWISS', 'url': 'https://api.hh.ru/employers/672796', 'alternate_url': 'https://hh.ru/employer/672796', 'logo_urls': {'90': 'https://hhcdn.ru/employer-logo/3921983.png', '240': 'https://hhcdn.ru/employer-logo/3921984.png', 'original': 'https://hhcdn.ru/employer-logo-original/870277.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=672796', 'trusted': True}","{'requirement': 'Deep knowledge of SQL. Algorithms and <highlighttext>data</highlighttext> structures knowledge (deep understanding of CS concepts such as <highlighttext>data</highlighttext> structures, OOP, and...', 'responsibility': '2009 - foundation year. 1400+ people in the company. 300+ gaming websites supported. 6B+  bets processed per month. '}","{'id': 'remote', 'name': 'Удаленная работа'}",False,between1And3,SOFTSWISS,Тбилиси,Удаленная работа,,
67697173,Аналитик по моделированию данных,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': '869045', 'name': 'Московский метрополитен', 'url': 'https://api.hh.ru/employers/869045', 'alternate_url': 'https://hh.ru/employer/869045', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/811135.png', '240': 'https://hhcdn.ru/employer-logo/3685428.png', '90': 'https://hhcdn.ru/employer-logo/3685427.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=869045', 'trusted': True}","{'requirement': 'Высшее образование (<highlighttext>Инженер</highlighttext> автоматизации технологических/производственных процессов, ИТ архитектор). Опыт работы на проектах по разработке, интеграции и внедрению информационных систем. ', 'responsibility': 'Обследование объектов инфраструктуры метрополитена. Анализ предметной области и разработка функциональных, технических требований в рамках проекта. Изучение существующих автоматизированных систем предприятия. '}","{'id': 'fullDay', 'name': 'Полный день'}",False,between1And3,Московский метрополитен,Москва,Полный день,,
69543049,Solutions Architect,"{'id': '2759', 'name': 'Ташкент', 'url': 'https://api.hh.ru/areas/2759'}",,"{'id': '3493819', 'name': 'ORIENT SYSTEMS (Murano Software)', 'url': 'https://api.hh.ru/employers/3493819', 'alternate_url': 'https://hh.ru/employer/3493819', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/979170.png', '240': 'https://hhcdn.ru/employer-logo/5537517.png', '90': 'https://hhcdn.ru/employer-logo/5537516.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=3493819', 'trusted': True}","{'requirement': '3+ years of experience in AWS cloud solutions. Experience with JIRA, Confluence, Bitbucket, Bitbucket Pipelines or similar. ', 'responsibility': 'Understand and advocate best-practices for AWS solutions with the <highlighttext>Engineering</highlighttext> team. Assign tasks and advise Junior <highlighttext>Engineers</highlighttext>.'}","{'id': 'fullDay', 'name': 'Полный день'}",False,between1And3,ORIENT SYSTEMS (Murano Software),Ташкент,Полный день,,
67932773,"Инженер - программист (Spark, Java, SQL)","{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': '3529', 'name': 'СБЕР', 'url': 'https://api.hh.ru/employers/3529', 'alternate_url': 'https://hh.ru/employer/3529', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/868362.JPG', '90': 'https://hhcdn.ru/employer-logo/3914323.jpeg', '240': 'https://hhcdn.ru/employer-logo/3914324.jpeg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=3529', 'trusted': True}","{'requirement': 'Опыт работы с SQL, в т.ч. знание подходов к оптимизации запросов. Опыт работы с Java. Понимание проблематики и знание...', 'responsibility': 'Разработка ПО на основе ETL-процессов на стеке Java+Spark, т.е. <highlighttext>data</highlighttext>-продукты. Сборка, установка дистрибутивов на стенды с использованием...'}","{'id': 'fullDay', 'name': 'Полный день'}",False,between1And3,СБЕР,Москва,Полный день,,
69515409,Machine Learning Engineer,"{'id': '2', 'name': 'Санкт-Петербург', 'url': 'https://api.hh.ru/areas/2'}",,"{'id': '1062788', 'name': 'Napoleon IT', 'url': 'https://api.hh.ru/employers/1062788', 'alternate_url': 'https://hh.ru/employer/1062788', 'logo_urls': {'90': 'https://hhcdn.ru/employer-logo/3010756.png', '240': 'https://hhcdn.ru/employer-logo/3010757.png', 'original': 'https://hhcdn.ru/employer-logo-original/642401.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=1062788', 'trusted': True}","{'requirement': 'Опыт разработки на Python от 2 лет. Знание и понимание процессов создания ML моделей и подготовки Датасетов. Представления о хранилищах...', 'responsibility': 'Автоматизировать воспроизводимые ML пайплайны. Участвовать в жизненном цикле проектов <highlighttext>Data</highlighttext> Science на всех этапах - от создания дизайна до разработки, планирования...'}","{'id': 'fullDay', 'name': 'Полный день'}",False,between1And3,Napoleon IT,Санкт-Петербург,Полный день,,
69529303,QA Engineer (Node.js),"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': '8582', 'name': 'Леруа Мерлен', 'url': 'https://api.hh.ru/employers/8582', 'alternate_url': 'https://hh.ru/employer/8582', 'logo_urls': {'90': 'https://hhcdn.ru/employer-logo/2123246.png', 'original': 'https://hhcdn.ru/employer-logo-original/420293.png', '240': 'https://hhcdn.ru/employer-logo/2123247.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=8582', 'trusted': True}","{'requirement': 'Опыт работы в тестировании (в том числе в автоматизации) от 2-х лет. Опыт функционального, интеграционного и регрессионного тестирования, составления...', 'responsibility': 'Написание тест-кейсов. Проведение ручного и автоматизированного тестирования: API, UI (web/mobile) и тестирование backend. Участие в церемониях scrum-команды. '}","{'id': 'fullDay', 'name': 'Полный день'}",False,between1And3,Леруа Мерлен,Москва,Полный день,,
69536213,Ведущий сетевой инженер,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': '3776', 'name': 'МТС', 'url': 'https://api.hh.ru/employers/3776', 'alternate_url': 'https://hh.ru/employer/3776', 'logo_urls': {'240': 'https://hhcdn.ru/employer-logo/3096661.jpeg', '90': 'https://hhcdn.ru/employer-logo/3096660.jpeg', 'original': 'https://hhcdn.ru/employer-logo-original/663882.jpg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=3776', 'trusted': True}","{'requirement': 'Высшее техническое образование. Опыт работы в коммерческом или производственном дата центре или операторе связи. Опыт по эксплуатации оборудования на сетях...', 'responsibility': 'Поддержка сетевой инфраструктуры ЦОД. Обеспечение отказоустойчивости сервисов. Разработка и реализация решений для клиентов ЦОД в части сетевых услуг. '}","{'id': 'fullDay', 'name': 'Полный день'}",False,between1And3,МТС,Москва,Полный день,,
69493779,"Data engineer, Транскрипции & витрины","{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': '3529', 'name': 'СБЕР', 'url': 'https://api.hh.ru/employers/3529', 'alternate_url': 'https://hh.ru/employer/3529', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/868362.JPG', '90': 'https://hhcdn.ru/employer-logo/3914323.jpeg', '240': 'https://hhcdn.ru/employer-logo/3914324.jpeg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=3529', 'trusted': True}","{'requirement': 'Высшее техническое образование / незаконченное высшее техническое образование. Опыт программирования Java/Scala. Понимание принципов функционального программирования. Опыт работы с базами данных...', 'responsibility': 'Разработка и поддержка ETL пайплайнов по обработке данных.'}","{'id': 'fullDay', 'name': 'Полный день'}",False,between1And3,СБЕР,Москва,Полный день,,
69534301,Personnel Officer,"{'id': '2759', 'name': 'Ташкент', 'url': 'https://api.hh.ru/areas/2759'}",,"{'id': '6085050', 'name': 'EPAM Uzbekistan', 'url': 'https://api.hh.ru/employers/6085050', 'alternate_url': 'https://hh.ru/employer/6085050', 'logo_urls': {'90': 'https://hhcdn.ru/employer-logo/5587884.jpeg', '240': 'https://hhcdn.ru/employer-logo/5587885.jpeg', 'original': 'https://hhcdn.ru/employer-logo-original/991770.jpg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=6085050', 'trusted': True}","{'requirement': 'Ability to multitask and process large amounts of <highlighttext>data</highlighttext>. Brilliant interpersonal and presentation skills, persuasiveness, and ability to professionally navigate...', 'responsibility': '...extension of employment contracts, etc.), as well as all personal <highlighttext>data</highlighttext> of employees in paper form and in the 1...'}","{'id': 'fullDay', 'name': 'Полный день'}",False,between1And3,EPAM Uzbekistan,Ташкент,Полный день,,
69488199,Разработчик ETL(Hadoop),"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': '4649269', 'name': 'Иннотех, Группа компаний', 'url': 'https://api.hh.ru/employers/4649269', 'alternate_url': 'https://hh.ru/employer/4649269', 'logo_urls': {'90': 'https://hhcdn.ru/employer-logo/3621227.png', '240': 'https://hhcdn.ru/employer-logo/3621228.png', 'original': 'https://hhcdn.ru/employer-logo-original/795085.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=4649269', 'trusted': True}","{'requirement': '...процессов по наполнению данными <highlighttext>Data</highlighttext> Lake, формирование витрин данных на Hadoop желателен. Опыт решения ETL/<highlighttext>data</highlighttext> <highlighttext>engineering</highlighttext> задач. ', 'responsibility': 'Обеспечение загрузки необходимых данных в <highlighttext>Data</highlighttext> Lake или необходимые витрины данных. Проектирование и разработка, тестирование и внедрение ETL процессов, используя...'}","{'id': 'remote', 'name': 'Удаленная работа'}",False,between1And3,"Иннотех, Группа компаний",Москва,Удаленная работа,,
69554986,"Сервисный инженер, г.Лениногорск","{'id': '1637', 'name': 'Лениногорск', 'url': 'https://api.hh.ru/areas/1637'}","{'from': 45000, 'to': None, 'currency': 'RUR', 'gross': True}","{'id': '672459', 'name': 'ТАТТЕЛЕКОМ', 'url': 'https://api.hh.ru/employers/672459', 'alternate_url': 'https://hh.ru/employer/672459', 'logo_urls': {'240': 'https://hhcdn.ru/employer-logo/2418482.png', '90': 'https://hhcdn.ru/employer-logo/2418481.png', 'original': 'https://hhcdn.ru/employer-logo-original/494182.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=672459', 'trusted': True}","{'requirement': 'ТРЕБОВАНИЯ К ОБРАЗОВАНИЮ И ОПЫТУ. Отсутствие ограничений к работам на высоте. ВАШИМ ПРЕИМУЩЕСТВОМ БУДЕТ. Умение работать с ручным и электроинструментом. ', 'responsibility': 'Подключение клиентов к услугам компании, их обслуживание. Прокладка линий, настройка оборудования.'}","{'id': 'fullDay', 'name': 'Полный день'}",False,between1And3,ТАТТЕЛЕКОМ,Лениногорск,Полный день,45000.0,
